Country,Country Name,Indicator Code,Indicator Name,Date,Year,Month,Calendar Date,Month-Year,Value
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2018M06,2018,Jun,01.06.2018,Jun'18,125.4
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2018M07,2018,Jul,01.07.2018,Jul'18,99.7
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2018M08,2018,Aug,01.08.2018,Aug'18,96.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2018M09,2018,Sep,01.09.2018,Sep'18,108.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2018M10,2018,Oct,01.10.2018,Oct'18,116.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2018M11,2018,Nov,01.11.2018,Nov'18,112.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2018M12,2018,Dec,01.12.2018,Dec'18,87.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M01,2019,Jan,01.01.2019,Jan'19,100.4
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M02,2019,Feb,01.02.2019,Feb'19,76.7
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M03,2019,Mar,01.03.2019,Mar'19,89.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M04,2019,Apr,01.04.2019,Apr'19,114.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M05,2019,May,01.05.2019,May'19,105.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M06,2019,Jun,01.06.2019,Jun'19,85.0
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M07,2019,Jul,01.07.2019,Jul'19,78.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M08,2019,Aug,01.08.2019,Aug'19,91.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M09,2019,Sep,01.09.2019,Sep'19,96.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M10,2019,Oct,01.10.2019,Oct'19,112.7
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M11,2019,Nov,01.11.2019,Nov'19,103.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2019M12,2019,Dec,01.12.2019,Dec'19,56.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M01,2020,Jan,01.01.2020,Jan'20,89.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M02,2020,Feb,01.02.2020,Feb'20,80.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M03,2020,Mar,01.03.2020,Mar'20,110.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M04,2020,Apr,01.04.2020,Apr'20,90.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M05,2020,May,01.05.2020,May'20,98.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M06,2020,Jun,01.06.2020,Jun'20,90.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M07,2020,Jul,01.07.2020,Jul'20,72.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M08,2020,Aug,01.08.2020,Aug'20,63.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M09,2020,Sep,01.09.2020,Sep'20,97.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M10,2020,Oct,01.10.2020,Oct'20,113.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M11,2020,Nov,01.11.2020,Nov'20,99.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2020M12,2020,Dec,01.12.2020,Dec'20,81.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M01,2021,Jan,01.01.2021,Jan'21,82.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M02,2021,Feb,01.02.2021,Feb'21,89.7
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M03,2021,Mar,01.03.2021,Mar'21,109.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M04,2021,Apr,01.04.2021,Apr'21,118.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M05,2021,May,01.05.2021,May'21,93.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M06,2021,Jun,01.06.2021,Jun'21,124.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M07,2021,Jul,01.07.2021,Jul'21,77.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M08,2021,Aug,01.08.2021,Aug'21,74.7
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M09,2021,Sep,01.09.2021,Sep'21,124.7
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M10,2021,Oct,01.10.2021,Oct'21,112.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M11,2021,Nov,01.11.2021,Nov'21,103.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2021M12,2021,Dec,01.12.2021,Dec'21,90.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M01,2022,Jan,01.01.2022,Jan'22,102.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M02,2022,Feb,01.02.2022,Feb'22,64.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M03,2022,Mar,01.03.2022,Mar'22,100.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M04,2022,Apr,01.04.2022,Apr'22,69.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M05,2022,May,01.05.2022,May'22,95.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M06,2022,Jun,01.06.2022,Jun'22,113.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M07,2022,Jul,01.07.2022,Jul'22,64.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M08,2022,Aug,01.08.2022,Aug'22,78.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M09,2022,Sep,01.09.2022,Sep'22,98.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M10,2022,Oct,01.10.2022,Oct'22,94.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M11,2022,Nov,01.11.2022,Nov'22,97.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2022M12,2022,Dec,01.12.2022,Dec'22,80.4
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M01,2023,Jan,01.01.2023,Jan'23,66.0
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M02,2023,Feb,01.02.2023,Feb'23,62.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M03,2023,Mar,01.03.2023,Mar'23,71.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M04,2023,Apr,01.04.2023,Apr'23,59.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M05,2023,May,01.05.2023,May'23,71.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M06,2023,Jun,01.06.2023,Jun'23,83.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M07,2023,Jul,01.07.2023,Jul'23,48.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M08,2023,Aug,01.08.2023,Aug'23,59.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M09,2023,Sep,01.09.2023,Sep'23,72.0
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M10,2023,Oct,01.10.2023,Oct'23,86.0
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M11,2023,Nov,01.11.2023,Nov'23,68.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2023M12,2023,Dec,01.12.2023,Dec'23,38.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M01,2024,Jan,01.01.2024,Jan'24,66.0
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M02,2024,Feb,01.02.2024,Feb'24,61.5
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M03,2024,Mar,01.03.2024,Mar'24,46.4
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M04,2024,Apr,01.04.2024,Apr'24,64.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M05,2024,May,01.05.2024,May'24,54.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M06,2024,Jun,01.06.2024,Jun'24,60.6
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M07,2024,Jul,01.07.2024,Jul'24,50.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M08,2024,Aug,01.08.2024,Aug'24,49.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M09,2024,Sep,01.09.2024,Sep'24,62.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M10,2024,Oct,01.10.2024,Oct'24,68.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M11,2024,Nov,01.11.2024,Nov'24,56.7
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2024M12,2024,Dec,01.12.2024,Dec'24,39.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M01,2025,Jan,01.01.2025,Jan'25,61.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M02,2025,Feb,01.02.2025,Feb'25,49.4
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M03,2025,Mar,01.03.2025,Mar'25,75.0
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M04,2025,Apr,01.04.2025,Apr'25,59.8
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M05,2025,May,01.05.2025,May'25,51.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M06,2025,Jun,01.06.2025,Jun'25,69.0
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M07,2025,Jul,01.07.2025,Jul'25,43.1
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M08,2025,Aug,01.08.2025,Aug'25,49.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M09,2025,Sep,01.09.2025,Sep'25,67.3
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M10,2025,Oct,01.10.2025,Oct'25,66.9
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M11,2025,Nov,01.11.2025,Nov'25,66.2
NOR,Norway,M.BPRM_DW.CPA_F410011.NSA.I21.NO,"Building permits (m2 floor area, SA)",2025M12,2025,Dec,01.12.2025,Dec'25,46.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M01,2015,Jan,01.01.2015,Jan'15,63.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M02,2015,Feb,01.02.2015,Feb'15,59.8
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M03,2015,Mar,01.03.2015,Mar'15,84.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M04,2015,Apr,01.04.2015,Apr'15,62.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M05,2015,May,01.05.2015,May'15,61.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M06,2015,Jun,01.06.2015,Jun'15,78.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M07,2015,Jul,01.07.2015,Jul'15,66.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M08,2015,Aug,01.08.2015,Aug'15,76.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M09,2015,Sep,01.09.2015,Sep'15,64.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M10,2015,Oct,01.10.2015,Oct'15,62.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M11,2015,Nov,01.11.2015,Nov'15,65.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2015M12,2015,Dec,01.12.2015,Dec'15,60.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M01,2016,Jan,01.01.2016,Jan'16,80.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M02,2016,Feb,01.02.2016,Feb'16,103.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M03,2016,Mar,01.03.2016,Mar'16,108.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M04,2016,Apr,01.04.2016,Apr'16,90.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M05,2016,May,01.05.2016,May'16,66.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M06,2016,Jun,01.06.2016,Jun'16,61.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M07,2016,Jul,01.07.2016,Jul'16,51.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M08,2016,Aug,01.08.2016,Aug'16,66.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M09,2016,Sep,01.09.2016,Sep'16,59.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M10,2016,Oct,01.10.2016,Oct'16,60.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M11,2016,Nov,01.11.2016,Nov'16,53.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2016M12,2016,Dec,01.12.2016,Dec'16,56.4
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M01,2017,Jan,01.01.2017,Jan'17,68.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M02,2017,Feb,01.02.2017,Feb'17,69.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M03,2017,Mar,01.03.2017,Mar'17,80.8
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M04,2017,Apr,01.04.2017,Apr'17,59.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M05,2017,May,01.05.2017,May'17,57.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M06,2017,Jun,01.06.2017,Jun'17,60.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M07,2017,Jul,01.07.2017,Jul'17,57.8
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M08,2017,Aug,01.08.2017,Aug'17,65.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M09,2017,Sep,01.09.2017,Sep'17,73.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M10,2017,Oct,01.10.2017,Oct'17,86.4
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M11,2017,Nov,01.11.2017,Nov'17,71.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2017M12,2017,Dec,01.12.2017,Dec'17,65.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M01,2018,Jan,01.01.2018,Jan'18,84.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M02,2018,Feb,01.02.2018,Feb'18,88.4
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M03,2018,Mar,01.03.2018,Mar'18,114.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M04,2018,Apr,01.04.2018,Apr'18,106.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M05,2018,May,01.05.2018,May'18,87.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M06,2018,Jun,01.06.2018,Jun'18,78.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M07,2018,Jul,01.07.2018,Jul'18,74.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M08,2018,Aug,01.08.2018,Aug'18,72.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M09,2018,Sep,01.09.2018,Sep'18,76.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M10,2018,Oct,01.10.2018,Oct'18,77.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M11,2018,Nov,01.11.2018,Nov'18,80.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2018M12,2018,Dec,01.12.2018,Dec'18,76.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M01,2019,Jan,01.01.2019,Jan'19,79.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M02,2019,Feb,01.02.2019,Feb'19,75.4
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M03,2019,Mar,01.03.2019,Mar'19,94.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M04,2019,Apr,01.04.2019,Apr'19,89.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M05,2019,May,01.05.2019,May'19,76.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M06,2019,Jun,01.06.2019,Jun'19,82.5
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M07,2019,Jul,01.07.2019,Jul'19,96.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M08,2019,Aug,01.08.2019,Aug'19,82.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M09,2019,Sep,01.09.2019,Sep'19,91.7
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M10,2019,Oct,01.10.2019,Oct'19,88.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M11,2019,Nov,01.11.2019,Nov'19,80.8
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2019M12,2019,Dec,01.12.2019,Dec'19,88.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M01,2020,Jan,01.01.2020,Jan'20,99.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M02,2020,Feb,01.02.2020,Feb'20,90.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M03,2020,Mar,01.03.2020,Mar'20,120.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M04,2020,Apr,01.04.2020,Apr'20,78.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M05,2020,May,01.05.2020,May'20,63.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M06,2020,Jun,01.06.2020,Jun'20,85.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M07,2020,Jul,01.07.2020,Jul'20,83.9
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M08,2020,Aug,01.08.2020,Aug'20,90.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M09,2020,Sep,01.09.2020,Sep'20,85.3
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M10,2020,Oct,01.10.2020,Oct'20,96.8
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M11,2020,Nov,01.11.2020,Nov'20,82.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2020M12,2020,Dec,01.12.2020,Dec'20,87.8
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2021M01,2021,Jan,01.01.2021,Jan'21,96.8
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2021M02,2021,Feb,01.02.2021,Feb'21,92.0
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2021M03,2021,Mar,01.03.2021,Mar'21,137.1
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2021M04,2021,Apr,01.04.2021,Apr'21,100.2
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2021M05,2021,May,01.05.2021,May'21,100.6
BEL,Belgium,M.BPRM_DW.CPA_F410011.NSA.I21.BE,"Building permits (m2 floor area, SA)",2021M06,2021,Jun,01.06.2021,Jun'21,111.4
